1310,4.5,Hype! (1996),hype,0,1,0,1,0,0,0,0,0,0
1311,0.5,Santa with Muscles (1996),muscle,0,0,0,0,0,0,0,0,0,0
1312,5,Female Perversions (1996),"female, perverse, perversion",0.333333333,0.666666667,0.666666667,0,0.666666667,0.333333333,0,0.333333333,0,0
1320,3.181818182,Alien³ (a.k.a. Alien 3) (1992),"alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alien, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienate, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienated, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation, alienation",0,1,0.5,0,0.75,0.5,0,0.5,0,0
1322,2.5,Amityville 1992: It's About Time (1992),"time, time, timely, timely",0.5,0,0,0.5,0,0,0,0,0,0
1325,1,Amityville: A New Generation (1993),"generate, generation, generative, generator, newness",0,0,0,0,0,0,0,0,0,0
1326,2.666666667,Amityville II: The Possession (1982),"possess, possess, possess, possessed, possessed, possessed, possessing, possessing, possessing, possession, possession, possession",0.25,0.5,0.5,0.25,0.5,0.5,0.25,0,0,0.25
1327,3.115384615,"Amityville Horror, The (1979)","horror, horror, horror, horror, horror, horror, horror, horror, horror, horror, horror, horror, horror, horrors, horrors, horrors, horrors, horrors, horrors, horrors, horrors, horrors, horrors, horrors, horrors, horrors",0,1,0.5,0,0.5,1,0,1,0.5,0
1328,1,"Amityville Curse, The (1990)","curse, cursed, cursing",0,1,1,0,0.666666667,0.666666667,0,0.666666667,0,0
1329,3,Blood for Dracula (Andy Warhol's Dracula) (1974),blood,0,0,0,0,0,0,0,0,0,0
1330,3.428571429,April Fool's Day (1986),"day, day, day, day, day, day, day, fool, fool, fool, fool, fool, fool, fool, fooling, fooling, fooling, fooling, fooling, fooling, fooling",0,0.333333333,0,0,0.333333333,0,0,0,0,0
1331,2.333333333,Audrey Rose (1977),"rose, rose, rose",0,0,0,0,0,0,0,0,0,0
1332,3.5,"Believers, The (1987)","believed, believed, believed, believed, believed, believed, believed, believer, believer, believer, believer, believer, believer, believer, believing, believing, believing, believing, believing, believing, believing",0.333333333,0,0,0,0,0,0,0,0,1
1333,3.754901961,"Birds, The (1963)","bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird, bird",0,0,0,0,0,0,0,0,0,0
1334,3.133333333,"Blob, The (1958)","blob, blob, blob, blob, blob, blob, blob, blob, blob, blob, blob, blob, blob, blob, blob",0,1,0,0,1,1,0,0,0,0
1335,4,Blood Beach (1981),"beach, blood",0,0,0,0,0,0,0.5,0,0,0
1336,3.5,Body Parts (1991),"body, body, part, part, parting, parting, partly, partly, parts, parts",0,0,0,0,0,0,0,0.2,0,0
1337,2.833333333,"Body Snatcher, The (1945)","body, body, body",0,0,0,0,0,0,0,0,0,0
1340,3.75,"Bride of Frankenstein, The (Bride of Frankenstein) (1935)","bride, bride, bride, bride, bride, bride, bride, bride",1,0,0,1,0,0,1,0,0,1
1341,4,Burnt Offerings (1976),"burnt, burnt, burnt, burnt, offer, offer, offer, offer, offered, offered, offered, offered, offering, offering, offering, offering",0.25,0.25,0,0,0.25,0,0,0,0,0.25
1343,3.743589744,Cape Fear (1991),"cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing",0,0.8,0.2,0,0,0.8,0,0.4,0.2,0
1344,3.631578947,Cape Fear (1962),"cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, cape, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fear, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearful, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearfully, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing, fearing",0,0.8,0.2,0,0,0.8,0,0.4,0.2,0
1345,3.675675676,Carrie (1976),"carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carried, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carry, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying, carrying",0,0,0,0,0,0,0,0,0,0
1346,3.111111111,Cat People (1982),"cat, cat, cat, cat, cat, cat, cat, cat, cat, people, people, people, people, people, people, people, people, people, peopled, peopled, peopled, peopled, peopled, peopled, peopled, peopled, peopled",0,0,0,0,0,0,0,0,0,0
1347,3.28125,"Nightmare on Elm Street, A (1984)","nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, nightmare, street, street, street, street, street, street, street, street, street, street, street, street, street, street, street, street, street, street, street, street, street, street, street, street, street, street, street, street, street, street, street, street",0,0.5,0,0,0,0.5,0,0,0,0
1348,3.80952381,"Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)","symphony, symphony, symphony, symphony, symphony, symphony, symphony, symphony, symphony, symphony, symphony, symphony, symphony, symphony, symphony, symphony, symphony, symphony, symphony, symphony, symphony",1,0,0,1,0,0,1,0,0,0
1349,4.5,Vampire in Venice (Nosferatu a Venezia) (Nosferatu in Venice) (1986),"vampire, vampire",0,1,1,0,1,1,0,0,0,0
1350,3.36,"Omen, The (1976)","omen, omen, omen, omen, omen, omen, omen, omen, omen, omen, omen, omen, omen, omen, omen, omen, omen, omen, omen, omen, omen, omen, omen, omen, omen",0,1,0,1,0,1,0,0,0,0
1351,4,Blood and Wine (Blood & Wine) (1996),"blood, blood, wine, wine",0,0,0,0,0,0,0,0,0,0
1352,3.5,Albino Alligator (1996),"alligator, alligator, alligator, alligator",0,0,0,0,0,0,0,0,0,0
1353,2.961538462,"Mirror Has Two Faces, The (1996)","face, face, face, face, face, face, face, face, face, face, face, face, face, facing, facing, facing, facing, facing, facing, facing, facing, facing, facing, facing, facing, facing, mirror, mirror, mirror, mirror, mirror, mirror, mirror, mirror, mirror, mirror, mirror, mirror, mirror",0,0,0,0,0,0,0,0,0,0
1354,3.975,Breaking the Waves (1996),"break, break, break, break, break, break, break, break, break, break, break, break, break, break, break, break, break, break, break, break, wave, wave, wave, wave, wave, wave, wave, wave, wave, wave, wave, wave, wave, wave, wave, wave, wave, wave, wave, wave, waves, waves, waves, waves, waves, waves, waves, waves, waves, waves, waves, waves, waves, waves, waves, waves, waves, waves, waves, waves",0,0,0,0,0,0,0,0,0.333333333,0
1356,3.87804878,Star Trek: First Contact (1996),"contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, contact, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek",0.5,0,0,0.25,0,0,0.25,0,0,0.25
1357,3.945945946,Shine (1996),"shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shine, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining, shining",1,0,0,0.5,0,0,0.5,0,0,0
1358,3.886363636,Sling Blade (1996),"blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, blade, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling, sling",0,0,0,0,0,0,0,0,0,0
1359,2.136363636,Jingle All the Way (1996),"jingle, jingle, jingle, jingle, jingle, jingle, jingle, jingle, jingle, jingle, jingle, ways, ways, ways, ways, ways, ways, ways, ways, ways, ways, ways",0,0,0,0,0,0,0,0,0,0
1361,4.153846154,Paradise Lost: The Child Murders at Robin Hood Hills (1996),"child, child, child, child, child, child, child, child, child, child, child, child, child, hill, hill, hill, hill, hill, hill, hill, hill, hill, hill, hill, hill, hill, hood, hood, hood, hood, hood, hood, hood, hood, hood, hood, hood, hood, hood, hooded, hooded, hooded, hooded, hooded, hooded, hooded, hooded, hooded, hooded, hooded, hooded, hooded, lost, lost, lost, lost, lost, lost, lost, lost, lost, lost, lost, lost, lost, murder, murder, murder, murder, murder, murder, murder, murder, murder, murder, murder, murder, murder, murderer, murderer, murderer, murderer, murderer, murderer, murderer, murderer, murderer, murderer, murderer, murderer, murderer, murderous, murderous, murderous, murderous, murderous, murderous, murderous, murderous, murderous, murderous, murderous, murderous, murderous",0.125,0.625,0.5,0.125,0.5,0.625,0.125,0.5,0.25,0
1363,3.357142857,"Preacher's Wife, The (1996)","preacher, preacher, preacher, preacher, preacher, preacher, preacher, wife, wife, wife, wife, wife, wife, wife",0,0,0,0,0,0,0,0,0,0
1365,3.6,Ridicule (1996),"ridicule, ridicule, ridicule, ridicule, ridicule, ridiculous, ridiculous, ridiculous, ridiculous, ridiculous",0,1,1,0,1,0,0,0.5,0,0
1369,2.5,I Can't Sleep (J'ai pas sommeil) (1994),"pas, pas, sleep, sleep, sleeping, sleeping",0,0,0,0,0,0,0,0,0,0
1370,3.287878788,Die Hard 2 (1990),"die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, die, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, dying, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness, hardness",0,1,0.333333333,0,0.333333333,0.666666667,0,0.666666667,0,0
1371,3.053191489,Star Trek: The Motion Picture (1979),"motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, motion, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, picture, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek",0.2,0,0,0.4,0,0,0.2,0,0,0.2
1372,3.265957447,Star Trek VI: The Undiscovered Country (1991),"country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, country, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered, undiscovered",0.2,0,0,0.2,0,0,0.2,0,0.2,0.2
1373,2.78,Star Trek V: The Final Frontier (1989),"final, final, final, final, final, final, final, final, final, final, final, final, final, final, final, final, final, final, final, final, final, final, final, final, final, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finale, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finality, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, finally, frontier, frontier, frontier, frontier, frontier, frontier, frontier, frontier, frontier, frontier, frontier, frontier, frontier, frontier, frontier, frontier, frontier, frontier, frontier, frontier, frontier, frontier, frontier, frontier, frontier, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek",0.25,0,0,0.25,0.125,0,0.25,0,0.125,0.25
1374,3.75,Star Trek II: The Wrath of Khan (1982),"khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, khan, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath, wrath",0.2,0.2,0.2,0.2,0,0.4,0.2,0,0,0.4
1375,3.314814815,Star Trek III: The Search for Spock (1984),"search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, search, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, searching, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek",0.2,0,0,0.2,0,0,0.2,0,0,0.2
1376,3.5,Star Trek IV: The Voyage Home (1986),"star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, star, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, stars, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, trek, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyage, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager, voyager",0.2,0,0,0.4,0,0,0.2,0,0,0.2
1377,3.0859375,Batman Returns (1992),"return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return, return",0,0,0,0,0,0,0,0,0,0
1378,3.25,Young Guns (1988),"gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, young, young, young, young, young, young, young, young, young, young, young, young, young, young, young, young, young, young, young, young, young, young, young, young, young, young, young, young",0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0
1379,2.821428571,Young Guns II (1990),"gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, gun, young, young, young, young, young, young, young, young, young, young, young, young, young, young",0.5,0.5,0.5,0.5,0,0.5,0.5,0,0.5,0
